id_device;date;en_L1;cons_en_L1;en_L2;cons_en_L2;en_L3;cons_en_L3
192;06/10/2019;18684616.2221756;138279.5;14141420.125846863;114299.5;9931076.015068054;68727.75
192;07/10/2019;18821362.2221756;130353.5;14257881.625846863;111749.5;9993358.515068054;59460.5
192;08/10/2019;18956318.2221756;128863;14371727.125846863;109307.5;10055705.515068054;59798.5
192;09/10/2019;19095919.2221756;134160;14487734.625846863;110719.5;10123099.015068054;64885
192;10/10/2019;19236864.2221756;135526;14605783.625846863;112673;10192283.515068054;66401
192;11/10/2019;19377261.2221756;134262;14723123.625846863;112773;10259862.015068054;65021
192;12/10/2019;19520452.2221756;136634;14841444.125846863;113637.5;10329365.015068054;66793
192;13/10/2019;19666653.2221756;139917;14961978.625846863;115843.5;10401827.015068054;69380
192;14/10/2019;19814675.2221756;141264;15083404.625846863;116930;10477823.015068054;72922.5
192;15/10/2019;19960715.2221756;139574;15201070.125846863;113286;10551418.515068054;70708
192;16/10/2019;20102409.2221756;135951;15319709.125846863;113047;10622715.015068054;67799
192;17/10/2019;20243862.2221756;135575;15437112.625846863;113068.5;10691789.515068054;66392
192;18/10/2019;20384332.2221756;134209;15555313.625846863;113684.5;10760360.015068054;65916
192;19/10/2019;20530438.2221756;139893;15674588.625846863;114960;10832514.015068054;69441.5
192;20/10/2019;20679862.2221756;143172;15794627.625846863;114733.5;10907443.015068054;71857
192;21/10/2019;20826933.2221756;141562;15914095.625846863;114167.5;10982432.515068054;71844
192;22/10/2019;20971696.2221756;139150;16032287.625846863;112885;11055502.015068054;69932.5
192;23/10/2019;21117651.2221756;140021;16151670.625846863;113766;11130606.515068054;71826.5
192;24/10/2019;21254533.75829315;130942.53611755371;16267170.98854065;109971.36269378662;11196849.070732117;63078.0556640625
192;25/10/2019;21387070.23485565;126565.625;16379469.11354065;108150.0234375;11254091.519950867;55001.1328125
192;26/10/2019;21520635.14110565;127967.859375;16491113.98854065;106776.5625;11311326.629325867;55108.6328125
192;27/10/2019;21653843.17235565;128288.375;16602061.20729065;106002.125;11369267.660575867;55771.328125
192;28/10/2019;21778106.60985565;119096.625;16704373.39479065;97285.34375;11423806.113700867;52215.578125
192;29/10/2019;21922495.54735565;144131.75;16825874.73854065;121138;11490474.394950867;66631.5625
192;30/10/2019;22018407.17235565;89627.75;16905440.98854065;75286.75;11533090.988700867;39999.625
192;31/10/2019;22191421.17235565;172717.1875;17054405.42604065;148880.625;11613136.426200867;79883.09375
192;01/11/2019;22326569.42235565;129661.25;17166481.80104065;106851.75;11674079.144950867;58427.25
192;02/11/2019;22463849.04735565;132003.625;17279452.36354065;108057.4375;11736776.676200867;60348.0625
192;03/11/2019;22604850.79735565;135417.875;17394079.23854065;109272.875;11806822.238700867;67205.125
192;04/11/2019;22744065.79735565;133918.625;17508183.73854065;109053.375;11872487.051200867;63289.25
192;05/11/2019;22879513.79735565;130211.5;17622154.73854065;108978.75;11934909.863700867;60051.875
192;06/11/2019;23012646.92235565;127032.75;17734531.73854065;108229.125;11992959.113700867;55208.8125
192;07/11/2019;23143359.67235565;124781;17844516.11354065;105772.125;12048130.738700867;52864.4375
192;08/11/2019;23272895.42235565;124488.625;17953750.36354065;104295.25;12102229.613700867;52055.5
192;09/11/2019;23400273.92235565;122441;18059865.61354065;101435;12153401.113700867;49099.1875
192;10/11/2019;23527570.17235565;122363.75;18167838.86354065;102871.25;12203844.801200867;48268.1875
192;11/11/2019;23652245.67235565;118721.25;18275108.86354065;103136.375;12251833.363700867;46075.125
192;12/11/2019;23774609.67235565;116855.75;18380159.73854065;100915.875;12299372.613700867;45662.5
192;13/11/2019;23900625.42235565;120538.25;18487954.98854065;103858.25;12349980.238700867;48514.5
192;14/11/2019;24029010.67235565;122366.5;18596151.23854065;104184.5;12401487.488700867;49454.875
192;15/11/2019;24147545.67235565;113697.25;18694414.23854065;93544;12449482.988700867;45914
192;16/11/2019;24289340.17235565;141621.25;18813598.73854065;118863.25;12508293.988700867;58663.125
192;17/11/2019;24416054.67235565;121766.5;18918299.73854065;100019.25;12556254.738700867;45927.375
192;18/11/2019;24542157.42235565;121373.5;19023401.98854065;100523.5;12601820.613700867;43640.75
192;19/11/2019;24664891.67235565;117854;19128558.48854065;100394.5;12647751.863700867;43918.75
192;20/11/2019;24789161.92235565;118664.5;19234533.98854065;102222;12694350.113700867;44666.5
192;21/11/2019;24914318.42235565;120223;19340488.73854065;101148.25;12741842.988700867;45509
192;22/11/2019;25040628.42235565;121231.5;19447910.48854065;102605.25;12791514.488700867;47605.625
192;23/11/2019;25167268.67235565;121841.5;19554697.48854065;102094.5;12840811.238700867;47312.5
192;24/11/2019;25293872.42235565;121746;19661146.73854065;101692.25;12889281.363700867;46369
192;25/11/2019;25415350.67235565;116150.25;19770599.73854065;105224.25;12936449.613700867;45194.625
192;26/11/2019;25539583.67235565;118490.5;19877880.98854065;103066;12985311.613700867;46805.375
192;27/11/2019;25665602.67235565;121144.5;19985386.73854065;102767.75;13035536.238700867;48088.625
192;28/11/2019;25790940.17235565;120270.5;20094382.98854065;104062.25;13087039.613700867;49425
192;29/11/2019;25916390.67235565;119436.5;20203486.23854065;104653.75;13138888.363700867;49631
192;30/11/2019;26042299.17235565;120220;20312194.98854065;104666.5;13191089.363700867;50162.75
192;01/12/2019;26168683.17235565;120789.5;20419886.48854065;103514.25;13246468.363700867;53202.75
192;02/12/2019;26299608.67235565;125206;20530238.98854065;106186.5;13302136.363700867;53560.125
192;03/12/2019;26432229.17235565;126635.5;20636083.48854065;101601.5;13356292.613700867;51793.25
192;04/12/2019;26560714.17235565;123416;20742925.98854065;101873.5;13408576.113700867;49958.5
192;05/12/2019;26687036.17235565;121606.5;20849043.48854065;101419.5;13458312.113700867;47509.25
192;06/12/2019;26766962.17235565;74382;20916255.48854065;63234.5;13489874.363700867;29442
192;17/12/2019;26807845.859558105;40883.68720245361;20946058.71861267;29803.230072021484;13518979.278671265;29104.91497039795
192;18/12/2019;26920500.379089355;108810.29296875;21035995.220565796;85972.8671875;13601705.27671814;79414.51171875
192;19/12/2019;26954542.675964355;29452.15625;21065867.986190796;25412.4765625;13627076.15953064;21777.2421875
192;20/12/2019;27143395.441589355;188809.703125;21216208.111190796;150226.203125;13765617.80015564;138433.828125
192;21/12/2019;27256018.222839355;107600.1875;21307798.923690796;88129.4375;13850308.36265564;81046.3125
192;22/12/2019;27370529.066589355;109286.0625;21399368.486190796;88413.59375;13935549.67515564;81437.34375
192;23/12/2019;27484235.379089355;108419.4375;21489656.736190796;86700.1875;14017128.64390564;78084.53125
192;24/12/2019;27595900.566589355;107480.1875;21578367.111190796;84651.9375;14097233.08140564;76912.0625
192;25/12/2019;27709032.004089355;108929.5625;21667867.798690796;85455.375;14179422.14390564;78754.625
192;26/12/2019;27821305.691589355;108164.1875;21758566.236190796;86415.25;14261893.76890564;79106.875
192;27/12/2019;27934021.066589355;107399.625;21849390.548690796;87208.0625;14343895.33140564;78346.0625
192;28/12/2019;28046065.941589355;107053.125;21940254.611190796;87398.8125;14425610.76890564;78333.8125
192;29/12/2019;28157471.441589355;106363.375;22030572.173690796;86829.125;14506090.51890564;77070.5
192;30/12/2019;28266984.191589355;104375.5;22120037.673690796;86082.25;14585351.83140564;75645.5
192;31/12/2019;28377866.316589355;106498.125;22206580.548690796;82333.125;14663314.70640564;74431.125
192;01/01/2020;28489006.441589355;106111.875;22297264.298690796;87214.375;14743750.95640564;76979.25
192;02/01/2020;28600672.066589355;106531.875;22386173.423690796;85872;14823357.95640564;76565.625
192;03/01/2020;28713046.316589355;108051.625;22475512.548690796;85171.625;14903658.95640564;76954.125
192;04/01/2020;28825846.191589355;108839.375;22565373.048690796;85782.125;14984753.20640564;77741.75
192;05/01/2020;28939842.191589355;109848.125;22656183.798690796;86811.875;15066958.58140564;78816
192;06/01/2020;29052214.941589355;108184.75;22745727.298690796;85507.75;15147881.20640564;77625.625
192;07/01/2020;29162908.441589355;106258.5;22835242.298690796;85098.875;15227834.70640564;76383.125
192;08/01/2020;29275065.941589355;107130.75;22926147.673690796;87696.375;15309593.08140564;78359.5
192;09/01/2020;29387901.441589355;107732.75;23016028.673690796;86587.5;15391297.58140564;78436.25
192;10/01/2020;29500996.691589355;108773;23105885.923690796;85552.5;15473225.08140564;78534.75
192;11/01/2020;29614597.191589355;109209.75;23196521.173690796;86254.25;15555317.45640564;78586.625
192;12/01/2020;29728201.691589355;109448.75;23286783.423690796;86255;15637450.33140564;78782
192;13/01/2020;29840874.941589355;108337.75;23376553.423690796;85721;15718456.83140564;77837.5
192;14/01/2020;29952182.691589355;106811.25;23466707.923690796;85791.75;15799311.58140564;77338.75
192;15/01/2020;30064100.441589355;106561.5;23557389.423690796;87354.5;15880495.08140564;77640
192;16/01/2020;30176443.441589355;107257.5;23646862.673690796;86203.25;15961109.58140564;77374.5
192;17/01/2020;30288645.441589355;107953.5;23736050.173690796;85114;16041680.83140564;77089.5
192;18/01/2020;30402165.941589355;109206;23826314.673690796;86099.25;16123189.33140564;78184
192;19/01/2020;30515860.691589355;109532;23916699.673690796;86366.25;16205076.33140564;78488.25
192;20/01/2020;30628686.941589355;108859.25;24006747.173690796;85961.5;16281843.58140564;73535.5
192;21/01/2020;30739951.191589355;107080;24096919.923690796;86134.75;16350304.08140564;65365.25
192;22/01/2020;30852182.191589355;106994.5;24188012.673690796;87747;16412179.08140564;59255.25
192;23/01/2020;30964459.191589355;107181.5;24277489.173690796;86197.25;16473604.58140564;58988.25
192;24/01/2020;31077135.691589355;108468.5;24366941.923690796;85395.75;16535787.08140564;59563
192;25/01/2020;31189845.691589355;108494;24456545.673690796;85528.5;16597220.58140564;58955.5
192;26/01/2020;31302758.691589355;108624;24546213.673690796;85517;16658547.58140564;58675.5
192;27/01/2020;31414764.191589355;107787.5;24635249.423690796;84962.25;16719073.58140564;57888
192;28/01/2020;31524563.691589355;105849;24723647.673690796;84324.5;16779471.08140564;57920
192;29/01/2020;31635639.691589355;106116.5;24813690.923690796;86765;16841484.08140564;59617.5
192;30/01/2020;31748075.191589355;107290.5;24903120.923690796;86024.5;16904224.58140564;60154.75
192;31/01/2020;31860654.691589355;108351.5;24992622.423690796;85293.75;16968066.08140564;61217
192;01/02/2020;31974903.691589355;110042.5;25083617.923690796;86942.5;17032472.58140564;61826.25
192;02/02/2020;32085403.191589355;106136.5;25177232.673690796;89395.25;17096972.58140564;61776
192;03/02/2020;32198703.191589355;107984;25269089.673690796;88431;17163169.08140564;63397.5
192;04/02/2020;32306445.191589355;102583.5;25354925.173690796;82464.5;17231381.58140564;65545.5
192;05/02/2020;32354348.191589355;43692;25393653.673690796;34874.5;17261572.08140564;27193.25
192;06/02/2020;32535441.691589355;180786.5;25542681.173690796;148924;17353115.83140564;91414.25
192;07/02/2020;32651263.191589355;110462;25639705.673690796;93516.5;17404187.83140564;48741.5
192;08/02/2020;32766256.691589355;109945;25736460.173690796;93026;17457485.58140564;51105.75
192;09/02/2020;32781030.691589355;9652.5;25746419.673690796;6433;17464087.58140564;4155.75
192;10/02/2020;33006637.191589355;225290.5;25932446.673690796;185640.5;17557904.08140564;93816.5
192;11/02/2020;33122159.191589355;110909;26028893.673690796;91813;17605882.58140564;46102.75
192;12/02/2020;33245346.191589355;117759;26132541.673690796;99860;17659880.33140564;51954.25
192;13/02/2020;33367891.191589355;117604.5;26234629.173690796;97747;17711016.83140564;49225.75
192;14/02/2020;33490593.691589355;117813.5;26336599.173690796;97301.5;17760720.83140564;47554.5
192;15/02/2020;33612892.691589355;117720;26438008.173690796;96790;17810350.83140564;47536.5
192;16/02/2020;33734010.691589355;116519;26538024.173690796;95353.5;17858378.33140564;45933
192;17/02/2020;33853732.691589355;114875.5;26637931.673690796;95157.5;17904629.83140564;44408
192;18/02/2020;33967941.691589355;109091;26735163.673690796;92776.5;17949743.33140564;43267.5
192;19/02/2020;34087712.691589355;114310;26834928.673690796;96195;17995860.83140564;44045
192;20/02/2020;34208598.191589355;115935;26934977.673690796;95791;18043104.33140564;45338
192;21/02/2020;34329617.691589355;116072.5;27035077.673690796;95382.5;18089623.83140564;44435
192;22/02/2020;34451008.691589355;116572;27135967.673690796;96159;18138565.83140564;46979.5
192;23/02/2020;34572360.191589355;116139.5;27237662.673690796;97512.5;18187417.83140564;46744
192;24/02/2020;34693685.691589355;115908;27340037.173690796;98587.5;18237665.33140564;48223.5
192;25/02/2020;34812272.191589355;112821;27441284.173690796;97316.5;18288878.83140564;49273
192;26/02/2020;34933376.191589355;115449.5;27542928.173690796;97859;18338338.83140564;47582.5
192;27/02/2020;35054337.191589355;116466.5;27643706.173690796;96603;18386333.33140564;46201
192;28/02/2020;35179136.191589355;120225;27747155.173690796;99080.5;18437347.33140564;49141
192;29/02/2020;35306812.191589355;122816;27853653.673690796;101813;18491765.83140564;52535
192;01/03/2020;35436099.191589355;124516;27960743.173690796;102598;18553278.83140564;59088
192;02/03/2020;35565385.191589355;123590;28071139.173690796;106512;18614095.83140564;58527
192;03/03/2020;35680899.191589355;109946;28169059.173690796;93930.5;18662079.33140564;45917
192;04/03/2020;35801601.191589355;115807;28269623.673690796;95864;18710760.83140564;46499
192;05/03/2020;35925706.191589355;118964;28374458.673690796;100751;18765671.33140564;52883
192;06/03/2020;36050151.191589355;118814;28479551.173690796;101193;18821315.33140564;53425
192;07/03/2020;36170066.191589355;114489;28580047.173690796;96711;18871166.33140564;47678
192;08/03/2020;36289039.191589355;113424;28679592.173690796;95551;18920290.83140564;46964
192;09/03/2020;36408306.191589355;113756;28779121.173690796;95905;18966821.33140564;44497.5
192;10/03/2020;36524030.191589355;110720;28873584.673690796;90337.5;19011927.33140564;43211
192;11/03/2020;36643721.191589355;114978;28973138.673690796;94776;19059315.33140564;45337.5
192;12/03/2020;36649883.191589355;901;28978324.173690796;915;19062099.33140564;440.5
192;13/03/2020;36894300.191589355;244092;29185960.173690796;207305;19173414.33140564;111234
192;14/03/2020;37020718.191589355;120690;29292662.673690796;102765;19230031.33140564;54232
192;15/03/2020;37144562.191589355;117920;29396693.673690796;99817.5;19283859.33140564;51642.5
192;16/03/2020;37268254.191589355;118092;29500454.673690796;99767;19336495.33140564;50598.5
192;17/03/2020;37388388.191589355;114796;29598955.673690796;94246;19386384.83140564;47838.5
192;18/03/2020;37510398.191589355;117300;29700595.673690796;96986;19436002.83140564;47622.5
192;19/03/2020;37628521.191589355;112776;29801305.673690796;96372;19488207.83140564;49982.5
192;20/03/2020;37748203.191589355;114398;29900673.673690796;95680;19549174.83140564;58485.5
192;21/03/2020;37866495.191589355;112991;29998819.673690796;94596;19605608.83140564;53893.5
192;22/03/2020;37988190.191589355;116394;30094385.673690796;92135;19664603.83140564;56586
192;23/03/2020;38107977.191589355;115231;30191745.673690796;92720;19722344.33140564;55362.5
192;24/03/2020;38222606.191589355;110159;30285830.673690796;89807;19772445.33140564;47605.5
192;25/03/2020;38341984.191589355;114137;30384559.673690796;95121;19819745.83140564;45304
192;26/03/2020;38460653.191589355;113913;30481973.673690796;93206;19865815.83140564;44019
192;27/03/2020;38582833.191589355;117418;30578359.673690796;91582;19912457.33140564;44646
192;28/03/2020;38702196.191589355;113866;30679029.673690796;96810;19960954.33140564;46420.5
192;29/03/2020;38821651.191589355;114006;30779438.673690796;96601;20008423.33140564;45357
192;30/03/2020;38941699.191589355;114576;30880195.673690796;97175;20055900.33140564;45545
192;31/03/2020;39055231.191589355;108025;30982167.673690796;98159;20104184.83140564;46370
192;01/04/2020;39176546.191589355;115870;31084022.673690796;98177;20158563.83140564;52101
192;02/04/2020;39299022.191589355;117205;31185755.673690796;97824;20213257.83140564;52437
192;03/04/2020;39420809.191589355;116862;31286232.673690796;95744;20266437.83140564;50669.5
192;04/04/2020;39543614.191589355;118100;31387590.673690796;96870;20319584.83140564;50636
192;05/04/2020;39667058.191589355;118795;31489686.673690796;97662;20372715.83140564;50831.5
192;06/04/2020;39790385.191589355;118496;31592111.673690796;97776;20425748.83140564;50765
192;07/04/2020;39908951.191589355;113194;31692696.673690796;96118;20478499.33140564;50455.5
192;08/04/2020;40033725.191589355;119109;31796369.673690796;99869;20533602.83140564;52955.5
192;09/04/2020;40159369.191589355;120736;31900352.673690796;99390;20589033.33140564;53201.5
192;10/04/2020;40287628.191589355;123503;32006807.673690796;101876;20647222.33140564;55845
192;11/04/2020;40417433.191589355;124629;32114071.673690796;102445;20703967.33140564;54424.5
192;12/04/2020;40546982.191589355;124778;32221320.673690796;102700;20764970.83140564;58746.5
192;13/04/2020;40676183.191589355;124171;32329061.673690796;102786;20823078.83140564;55783
192;14/04/2020;40800970.191589355;119424;32434907.673690796;101418;20888098.83140564;62698.5
192;15/04/2020;40927449.191589355;120698;32538082.673690796;99028;20952125.83140564;61198.5
192;16/04/2020;40936659.191589355;4401;32545324.673690796;2794;20956723.83140564;1758
192;17/04/2020;41190820.191589355;253874;32756191.673690796;210510;21094143.83140564;137361.5
192;18/04/2020;41328890.191589355;132772;32873220.673690796;111718;21175834.83140564;78609
192;19/04/2020;41469768.191589355;135259;32993480.673690796;114869;21256354.33140564;77279.5
192;20/04/2020;41601868.191589355;126313;33111384.673690796;113293;21322771.33140564;63409
192;21/04/2020;41650312.191589355;42547;33152079.673690796;36470;21343099.83140564;17546.5
192;22/04/2020;41854485.191589355;203844;33324803.673690796;172679;21437694.83140564;94431.5
192;23/04/2020;41981873.191589355;122211;33433089.673690796;103925;21494176.83140564;54071.5
192;24/04/2020;42108437.191589355;121018;33540148.673690796;103063;21548041.83140564;51845
192;25/04/2020;42240652.191589355;126500;33653076.673690796;109025;21608273.33140564;58074
192;26/04/2020;42372578.191589355;126276;33765036.673690796;106890;21667134.83140564;56259
192;27/04/2020;42503978.191589355;126293;33877303.673690796;107583;21726431.33140564;56967.5
192;28/04/2020;42632103.191589355;122271;33987850.673690796;106273;21786693.33140564;57716.5
192;29/04/2020;42762344.191589355;124529;34097555.673690796;105648;21844449.83140564;55464.5
192;30/04/2020;42898673.191589355;131093;34206248.673690796;104054;21904802.83140564;58061
192;01/05/2020;43035420.191589355;131782;34322661.673690796;111544;21975982.83140564;68556
192;02/05/2020;43176167.191589355;134865;34443694.673690796;116559;22051215.83140564;72045
192;03/05/2020;43318189.191589355;135851;34565991.673690796;117754;22126618.83140564;72323
192;04/05/2020;43461548.191589355;137211;34682687.673690796;112182;22198966.83140564;69018
192;05/05/2020;43605452.191589355;138414;34795424.673690796;107946;22279412.83140564;77392
192;06/05/2020;43755362.191589355;144244;34912927.673690796;112550;22370396.83140564;87033
192;07/05/2020;43893432.191589355;131882;35024255.673690796;106805;22446255.83140564;72201
192;08/05/2020;44029542.191589355;129862;35134960.673690796;106509;22521366.83140564;71690
192;09/05/2020;44165650.191589355;130328;35246145.673690796;107049;22597448.83140564;72591
192;10/05/2020;44304408.191589355;132840;35358408.673690796;108189;22675328.83140564;74495
192;11/05/2020;44444044.191589355;133398;35470671.673690796;108074;22750318.83140564;71758
192;12/05/2020;44582900.191589355;132850;35579943.673690796;104553;22827865.83140564;74031
192;13/05/2020;44723810.191589355;135262;35692100.673690796;107227;22908278.83140564;76533
192;14/05/2020;44868322.191589355;138750;35806959.673690796;110342;22992717.83140564;80981
192;15/05/2020;45006068.191589355;131392;35918047.673690796;106708;23067604.83140564;71477
192;16/05/2020;45145642.191589355;133666;36031195.673690796;109097;23143865.83140564;73043
192;17/05/2020;45283486.191589355;131534;36144132.673690796;108763;23209202.83140564;62202
192;18/05/2020;45419438.191589355;130012;36255928.673690796;107545;23270540.83140564;58682
192;19/05/2020;45551638.191589355;126130;36363008.673690796;102111;23332388.83140564;59027
192;20/05/2020;45691546.191589355;138974;36476560.673690796;113109;23399839.83140564;67264
192;21/05/2020;45831148.191589355;133684;36590406.673690796;109252;23466776.83140564;64108
192;22/05/2020;45961724.192985535;124300.0013961792;36707268.45862579;112449.78493499756;23533944.558265686;64418.72686004639
192;23/05/2020;46096395.317985535;129368.4296875;36821069.94300079;109090.1328125;23603459.007484436;66881.6953125
192;24/05/2020;46235961.692985535;134532.515625;36939374.94300079;113204.4375;23679189.437171936;73149.9375
192;25/05/2020;46373645.849235535;132210.71875;37056141.44300079;111501.9375;23751364.155921936;69490.90625
192;26/05/2020;46501799.411735535;123207.6875;37164344.72425079;102947.9375;23820028.874671936;66276
192;27/05/2020;46582520.599235535;74869.9375;37230989.03675079;62559.75;23863057.437171936;39916.53125
192;28/05/2020;46759770.224235535;176974.0625;37382124.16175079;150787.5;23960132.343421936;96678
192;29/05/2020;46891483.974235535;126536.0625;37493129.41175079;106057.0625;24036983.499671936;74113.59375
192;30/05/2020;47025271.974235535;128644;37606355.09925079;108111.5;24113205.937171936;73139.1875
192;31/05/2020;47159206.099235535;128766.5;37720397.59925079;109085.75;24181883.624671936;66142.6875
192;01/06/2020;47213226.849235535;48854.25;37768186.09925079;42820.25;24208249.187171936;23890.3125
192;02/06/2020;47389020.974235535;175506.375;37926148.97425079;157874;24313637.374671936;105231.5625
192;03/06/2020;47522096.974235535;126890;38038587.97425079;108062.5;24394565.187171936;77442.3125
192;04/06/2020;47662168.599235535;134567.125;38155926.47425079;112785;24492640.624671936;94500.25
192;05/06/2020;47788816.96122742;120984.36199188232;38260583.28570557;99346.81145477295;24573123.204811096;76045.95513916016
192;06/06/2020;47924029.04716492;130204.3125;38375059.55523682;109494.4375;24654183.431373596;77944.64453125
192;07/06/2020;48065024.12528992;135088.484375;38496082.43023682;116480.640625;24738167.571998596;80737.484375
192;08/06/2020;48206140.43778992;135051.59375;38617494.11773682;116948.5;24821932.634498596;80462.140625
192;09/06/2020;48337598.37528992;124892.28125;38730042.86773682;107811.71875;24902423.509498596;77249.46875
192;10/06/2020;48469204.87528992;126371.8125;38842071.99273682;106963.3125;24981054.634498596;75694.28125
192;11/06/2020;48593452.56278992;118508.5;38962603.80523682;116048.9375;25068500.509498596;84104.375
192;12/06/2020;48697384.43778992;98994.3125;39085357.49273682;118024.25;25177601.196998596;105416.3125
192;13/06/2020;48797410.31278992;95350.25;39199839.80523682;109822.8125;25308679.759498596;125289.625
192;14/06/2020;48901760.81278992;99541.5;39313877.74273682;109810.5625;25435674.634498596;121865.8125
192;15/06/2020;49004311.18778992;98091.25;39427679.49273682;109819.375;25561309.884498596;120425.125
192;16/06/2020;49106273.68778992;97806.75;39537547.74273682;105274.25;25687174.321998596;120480.375
192;17/06/2020;49211515.68778992;101179.125;39652850.74273682;110250.375;25818995.196998596;125913.25
192;18/06/2020;49317712.93778992;101694.625;39769169.36773682;111734.125;25950688.196998596;126244.875
192;19/06/2020;49425150.43778992;102534.5;39886310.86773682;112583.875;26085921.446998596;129768.625
192;20/06/2020;49528733.81278992;98791.25;40003125.99273682;112196;26214315.696998596;122791.375
192;21/06/2020;49630907.18778992;98347.875;40121458.49273682;113207.125;26342943.196998596;123277.25
192;22/06/2020;49739465.18778992;103775.125;40241954.49273682;116178.625;26469641.821998596;121932.875
192;23/06/2020;49798686.93778992;54453;40307429.74273682;60941.25;26538421.321998596;63910.75
192;24/06/2020;49961542.68778992;162563.625;40481632.49273682;173876.5;26726772.196998596;188060
192;25/06/2020;50089147.43778992;123399;40600914.74273682;113749.5;26859800.446998596;127769
192;26/06/2020;50220853.93778992;126751;40718900.49273682;113007;26993087.446998596;127991.25
192;27/06/2020;50349710.43778992;123970.25;40835888.24273682;111757.25;27122035.196998596;123676.75
192;28/06/2020;50476259.68778992;121475;40951667.99273682;110464.5;27249091.696998596;121714.75
192;29/06/2020;50599559.18778992;118128.75;41067522.24273682;111059;27371143.196998596;116919.5
192;30/06/2020;50723865.43778992;118640.25;41184598.99273682;112743.75;27494902.446998596;118914.5
192;01/07/2020;50857203.43778992;127783.5;41307233.49273682;118106.5;27632504.446998596;132686
192;02/07/2020;50994005.93778992;130629.5;41430801.24273682;118590.5;27766276.196998596;128603.25
192;03/07/2020;51128684.43778992;129610.25;41549579.49273682;113476.25;27897305.696998596;125473.75
192;04/07/2020;51252766.68778992;119388.5;41665704.24273682;110954;28017130.446998596;114665
192;05/07/2020;51373799.68778992;115974.75;41780931.74273682;110668;28136865.696998596;115073.25
192;06/07/2020;51495541.43778992;115985.5;41897344.49273682;111700.5;28258410.946998596;116458.5
192;07/07/2020;51617753.93778992;116864;42013428.49273682;111509.25;28379526.696998596;116405.5
192;08/07/2020;51739722.43778992;116740.5;42126602.49273682;108749.25;28505391.196998596;121053.25
192;09/07/2020;51858093.93778992;113822;42237408.24273682;105642.5;28631139.196998596;120178
192;10/07/2020;51978292.18778992;115654.25;42348342.74273682;106062.75;28757107.946998596;120645.5
192;11/07/2020;52098067.68778992;115316;42461918.99273682;108496.25;28885546.446998596;122929.5
192;12/07/2020;52221586.68778992;117912.5;42575505.99273682;109200.5;29018673.946998596;128020.5
192;13/07/2020;52345858.68778992;118557.5;42690745.99273682;111000.5;29152894.446998596;128978
192;14/07/2020;52466269.68778992;115174.5;42803989.49273682;108984;29283232.446998596;125307.5
192;15/07/2020;52587775.18778992;116023.5;42916593.99273682;108389.5;29413158.446998596;124929
192;16/07/2020;52708311.18778992;116076.5;43027590.49273682;106095.5;29542238.946998596;123748.5
192;17/07/2020;52828303.68778992;115092.5;43138658.49273682;105808;29669545.446998596;121647.5
192;18/07/2020;52947241.18778992;114651;43249222.49273682;105674;29794416.946998596;119811
192;19/07/2020;53065624.68778992;113858.5;43359308.49273682;105220.5;29919614.946998596;119903.5
192;20/07/2020;53184941.68778992;114797.5;43470786.99273682;106626;30045133.446998596;120240.5
192;21/07/2020;53306508.18778992;116345;43582809.99273682;107228.5;30173199.946998596;122373
192;22/07/2020;53427432.68778992;115454.5;43694677.49273682;107649.5;30302251.946998596;123893
192;23/07/2020;53552523.18778992;119639;43807907.49273682;109090.5;30434824.946998596;127363.5
192;24/07/2020;53679710.18778992;121245;43922955.49273682;110535;30568809.446998596;128471.5
192;25/07/2020;53809605.18778992;124237.5;44038420.49273682;111170.5;30705524.446998596;131417.5
192;26/07/2020;53940964.18778992;126175.5;44153071.49273682;110160;30842846.946998596;131928
192;27/07/2020;54073071.18778992;127344;44268060.49273682;109868.5;30979586.946998596;131502.5
192;28/07/2020;54207561.68778992;129485;44383665.99273682;110486;31120233.446998596;134936.5
192;29/07/2020;54341859.18778992;129352;44499229.49273682;110447;31260164.446998596;134244.5
192;30/07/2020;54479844.68778992;132865.5;44616684.49273682;112377;31402444.946998596;136349.5
192;31/07/2020;54625053.68778992;139146;44740160.49273682;119035.5;31544283.446998596;136422
192;01/08/2020;54775021.18778992;143580.5;44867438.99273682;122129.5;31686398.946998596;136843
192;02/08/2020;54923337.18778992;142811;44992929.49273682;120308.5;31826711.946998596;135272.5
192;03/08/2020;55064993.18778992;136446;45116656.99273682;118035;31959815.446998596;127525.5
192;04/08/2020;55194118.18778992;124367.5;45234190.99273682;112391.5;32082444.446998596;117774
192;05/08/2020;55320064.68778992;121046.5;45349346.49273682;109873.5;32202509.446998596;114755.5
192;06/08/2020;55444497.68778992;119824.5;45464667.49273682;110204;32323010.946998596;115504.5
192;07/08/2020;55567722.18778992;118252;45580281.49273682;110887.5;32443189.946998596;115258
192;08/08/2020;55694693.68778992;121306;45697347.49273682;112700;32568316.446998596;120413.5
192;09/08/2020;55822319.68778992;122041.5;45811067.99273682;109577.5;32703030.946998596;129459
192;10/08/2020;55947700.18778992;120741;45922981.99273682;106771.5;32833887.446998596;125601.5
192;11/08/2020;56077619.18778992;125280.5;46036994.49273682;109141;32968004.946998596;128843
192;12/08/2020;56214153.18778992;131730.5;46154677.49273682;112869.5;33109960.946998596;136515
192;13/08/2020;56241162.18778992;21324;46181773.99273682;21948.5;33140395.946998596;24030
192;14/08/2020;56419364.60966492;178105.421875;46329781.78961182;147927.796875;33324384.087623596;183915.140625
