,num_device,date,en_L1,cons_en_L1,en_L2,cons_en_L2,en_L3,cons_en_L3,hour,day,month,year,cons_glbal
19357,192,2020-02-01 17:00:00,28578723.191589355,5125.875,22364868.2986908,3646.75,14805917.08140564,3508.5,17,Saturday,2,2020,12281.125
19358,192,2020-02-01 18:00:00,28583084.316589355,4361.125,22369104.9236908,4236.625,14809552.95640564,3635.875,18,Saturday,2,2020,12233.625
19359,192,2020-02-01 19:00:00,28587446.441589355,4362.125,22373343.7986908,4238.875,14812909.70640564,3356.75,19,Saturday,2,2020,11957.75
19360,192,2020-02-01 20:00:00,28592137.191589355,4690.75,22377645.1736908,4301.375,14816621.58140564,3711.875,20,Saturday,2,2020,12704.0
19361,192,2020-02-01 21:00:00,28596500.691589355,4363.5,22381877.0486908,4231.875,14819953.70640564,3332.125,21,Saturday,2,2020,11927.5
19362,192,2020-02-01 22:00:00,28600672.066589355,4171.375,22386173.4236908,4296.375,14823357.95640564,3404.25,22,Saturday,2,2020,11872.0
19363,192,2020-02-01 23:00:00,28604994.691589355,4322.625,22390340.9236908,4167.5,14826704.83140564,3346.875,23,Saturday,2,2020,11837.0
19364,192,2020-03-01 00:00:00,28609974.316589355,4979.625,22393589.2986908,3248.375,14830059.08140564,3354.25,0,Sunday,3,2020,11582.25
19365,192,2020-03-01 01:00:00,28614876.066589355,4901.75,22396797.2986908,3208.0,14833128.08140564,3069.0,1,Sunday,3,2020,11178.75
19366,192,2020-03-01 02:00:00,28619852.691589355,4976.625,22400151.9236908,3354.625,14836622.83140564,3494.75,2,Sunday,3,2020,11826.0
19367,192,2020-03-01 03:00:00,28624790.941589355,4938.25,22403259.2986908,3107.375,14839742.08140564,3119.25,3,Sunday,3,2020,11164.875
19368,192,2020-03-01 04:00:00,28629437.691589355,4646.75,22406343.4236908,3084.125,14842853.45640564,3111.375,4,Sunday,3,2020,10842.25
19369,192,2020-03-01 05:00:00,28634592.941589355,5155.25,22409659.9236908,3316.5,14845916.95640564,3063.5,5,Sunday,3,2020,11535.25
19370,192,2020-03-01 06:00:00,28639177.191589355,4584.25,22413434.9236908,3775.0,14849357.20640564,3440.25,6,Sunday,3,2020,11799.5
19371,192,2020-03-01 07:00:00,28643251.941589355,4074.75,22417571.6736908,4136.75,14852531.20640564,3174.0,7,Sunday,3,2020,11385.5
19372,192,2020-03-01 08:00:00,28647291.066589355,4039.125,22421542.9236908,3971.25,14855689.33140564,3158.125,8,Sunday,3,2020,11168.5
19373,192,2020-03-01 09:00:00,28651725.066589355,4434.0,22425637.2986908,4094.375,14859161.20640564,3471.875,9,Sunday,3,2020,12000.25
19374,192,2020-03-01 10:00:00,28655716.191589355,3991.125,22429836.7986908,4199.5,14862439.83140564,3278.625,10,Sunday,3,2020,11469.25
19375,192,2020-03-01 11:00:00,28660012.691589355,4296.5,22433794.9236908,3958.125,14865458.45640564,3018.625,11,Sunday,3,2020,11273.25
19376,192,2020-03-01 12:00:00,28664452.441589355,4439.75,22437972.9236908,4178.0,14868923.45640564,3465.0,12,Sunday,3,2020,12082.75
19377,192,2020-03-01 13:00:00,28669516.691589355,5064.25,22441194.5486908,3221.625,14872149.58140564,3226.125,13,Sunday,3,2020,11512.0
19378,192,2020-03-01 14:00:00,28674563.941589355,5047.25,22444392.4236908,3197.875,14875609.70640564,3460.125,14,Sunday,3,2020,11705.25
19379,192,2020-03-01 15:00:00,28679591.316589355,5027.375,22447844.5486908,3452.125,14879039.20640564,3429.5,15,Sunday,3,2020,11909.0
19380,192,2020-03-01 16:00:00,28684666.566589355,5075.25,22451425.4236908,3580.875,14882330.95640564,3291.75,16,Sunday,3,2020,11947.875
19381,192,2020-03-01 17:00:00,28689880.191589355,5213.625,22454819.6736908,3394.25,14885940.33140564,3609.375,17,Sunday,3,2020,12217.25
19382,192,2020-03-01 18:00:00,28695045.441589355,5165.25,22458176.2986908,3356.625,14889508.58140564,3568.25,18,Sunday,3,2020,12090.125
19383,192,2020-03-01 19:00:00,28699626.191589355,4580.75,22462604.4236908,4428.125,14893160.70640564,3652.125,19,Sunday,3,2020,12661.0
19384,192,2020-03-01 20:00:00,28703962.191589355,4336.0,22466822.2986908,4217.875,14896476.45640564,3315.75,20,Sunday,3,2020,11869.625
19385,192,2020-03-01 21:00:00,28708565.941589355,4603.75,22470903.4236908,4081.125,14900056.58140564,3580.125,21,Sunday,3,2020,12265.0
19386,192,2020-03-01 22:00:00,28713046.316589355,4480.375,22475512.5486908,4609.125,14903658.95640564,3602.375,22,Sunday,3,2020,12691.875
19387,192,2020-03-01 23:00:00,28717006.816589355,3960.5,22479590.9236908,4078.375,14907011.45640564,3352.5,23,Sunday,3,2020,11391.375
19388,192,2020-04-01 00:00:00,28721328.191589355,4321.375,22483465.7986908,3874.875,14910052.33140564,3040.875,0,Wednesday,4,2020,11237.125
19389,192,2020-04-01 01:00:00,28726047.816589355,4719.625,22486978.1736908,3512.375,14913446.08140564,3393.75,1,Wednesday,4,2020,11625.75
19390,192,2020-04-01 02:00:00,28730975.066589355,4927.25,22490079.5486908,3101.375,14916678.83140564,3232.75,2,Wednesday,4,2020,11261.375
19391,192,2020-04-01 03:00:00,28735632.066589355,4657.0,22493454.2986908,3374.75,14919775.20640564,3096.375,3,Wednesday,4,2020,11128.125
19392,192,2020-04-01 04:00:00,28740557.316589355,4925.25,22496550.0486908,3095.75,14922878.08140564,3102.875,4,Wednesday,4,2020,11123.875
19393,192,2020-04-01 05:00:00,28745789.191589355,5231.875,22499754.1736908,3204.125,14926100.58140564,3222.5,5,Wednesday,4,2020,11658.5
19394,192,2020-04-01 06:00:00,28750689.441589355,4900.25,22503090.4236908,3336.25,14929442.83140564,3342.25,6,Wednesday,4,2020,11578.75
19395,192,2020-04-01 07:00:00,28755248.066589355,4558.625,22506593.6736908,3503.25,14932711.45640564,3268.625,7,Wednesday,4,2020,11330.5
19396,192,2020-04-01 08:00:00,28759626.441589355,4378.375,22510781.1736908,4187.5,14936109.08140564,3397.625,8,Wednesday,4,2020,11963.5
19397,192,2020-04-01 09:00:00,28763863.316589355,4236.875,22514826.4236908,4045.25,14939545.08140564,3436.0,9,Wednesday,4,2020,11718.125
19398,192,2020-04-01 10:00:00,28768083.566589355,4220.25,22519130.5486908,4304.125,14942747.20640564,3202.125,10,Wednesday,4,2020,11726.5
19399,192,2020-04-01 11:00:00,28772396.816589355,4313.25,22523260.4236908,4129.875,14946085.20640564,3338.0,11,Wednesday,4,2020,11781.125
19400,192,2020-04-01 12:00:00,28776585.191589355,4188.375,22527547.4236908,4287.0,14949549.83140564,3464.625,12,Wednesday,4,2020,11940.0
19401,192,2020-04-01 13:00:00,28780896.816589355,4311.625,22531447.4236908,3900.0,14952841.83140564,3292.0,13,Wednesday,4,2020,11503.625
19402,192,2020-04-01 14:00:00,28786194.941589355,5298.125,22534986.0486908,3538.625,14956374.58140564,3532.75,14,Wednesday,4,2020,12369.5
19403,192,2020-04-01 15:00:00,28791477.816589355,5282.875,22538504.5486908,3518.5,14959868.70640564,3494.125,15,Wednesday,4,2020,12295.5
19404,192,2020-04-01 16:00:00,28796425.066589355,4947.25,22541886.2986908,3381.75,14963231.20640564,3362.5,16,Wednesday,4,2020,11691.5
19405,192,2020-04-01 17:00:00,28801630.816589355,5205.75,22545533.6736908,3647.375,14966845.45640564,3614.25,17,Wednesday,4,2020,12467.375
19406,192,2020-04-01 18:00:00,28806883.441589355,5252.625,22549032.7986908,3499.125,14970304.45640564,3459.0,18,Wednesday,4,2020,12210.75
19407,192,2020-04-01 19:00:00,28812262.816589355,5379.375,22552596.1736908,3563.375,14974062.33140564,3757.875,19,Wednesday,4,2020,12700.625
19408,192,2020-04-01 20:00:00,28816856.191589355,4593.375,22556631.2986908,4035.125,14977533.08140564,3470.75,20,Wednesday,4,2020,12099.25
19409,192,2020-04-01 21:00:00,28821521.191589355,4665.0,22561046.9236908,4415.625,14981218.45640564,3685.375,21,Wednesday,4,2020,12766.0
19410,192,2020-04-01 22:00:00,28825846.191589355,4325.0,22565373.0486908,4326.125,14984753.20640564,3534.75,22,Wednesday,4,2020,12185.875
19411,192,2020-04-01 23:00:00,28829994.066589355,4147.875,22569371.9236908,3998.875,14988142.58140564,3389.375,23,Wednesday,4,2020,11536.125
19412,192,2020-05-01 00:00:00,28834339.941589355,4345.875,22573557.5486908,4185.625,14991593.70640564,3451.125,0,Friday,5,2020,11982.625
19413,192,2020-05-01 01:00:00,28838601.566589355,4261.625,22577649.0486908,4091.5,14995010.33140564,3416.625,1,Friday,5,2020,11769.75
19414,192,2020-05-01 02:00:00,28843102.191589355,4500.625,22581372.9236908,3723.875,14998076.95640564,3066.625,2,Friday,5,2020,11291.125
19415,192,2020-05-01 03:00:00,28848019.066589355,4916.875,22584452.1736908,3079.25,15001158.83140564,3081.875,3,Friday,5,2020,11078.0
19416,192,2020-05-01 04:00:00,28853225.191589355,5206.125,22587892.6736908,3440.5,15004599.20640564,3440.375,4,Friday,5,2020,12087.0
19417,192,2020-05-01 05:00:00,28858114.816589355,4889.625,22591219.6736908,3327.0,15007808.58140564,3209.375,5,Friday,5,2020,11426.0
19418,192,2020-05-01 06:00:00,28862969.191589355,4854.375,22594227.7986908,3008.125,15011075.45640564,3266.875,6,Friday,5,2020,11129.375
19419,192,2020-05-01 07:00:00,28868123.441589355,5154.25,22597879.9236908,3652.125,15014591.70640564,3516.25,7,Friday,5,2020,12322.625
19420,192,2020-05-01 08:00:00,28873021.941589355,4898.5,22601208.1736908,3328.25,15017806.20640564,3214.5,8,Friday,5,2020,11441.25
19421,192,2020-05-01 09:00:00,28877227.691589355,4205.75,22605242.5486908,4034.375,15021038.70640564,3232.5,9,Friday,5,2020,11472.625
19422,192,2020-05-01 10:00:00,28881649.941589355,4422.25,22609498.6736908,4256.125,15024470.83140564,3432.125,10,Friday,5,2020,12110.5
19423,192,2020-05-01 11:00:00,28885886.441589355,4236.5,22613852.2986908,4353.625,15028017.95640564,3547.125,11,Friday,5,2020,12137.25
19424,192,2020-05-01 12:00:00,28890192.941589355,4306.5,22617995.5486908,4143.25,15031296.33140564,3278.375,12,Friday,5,2020,11728.125
19425,192,2020-05-01 13:00:00,28894681.191589355,4488.25,22622326.0486908,4330.5,15034826.08140564,3529.75,13,Friday,5,2020,12348.5
19426,192,2020-05-01 14:00:00,28899123.941589355,4442.75,22626611.1736908,4285.125,15038291.70640564,3465.625,14,Friday,5,2020,12193.5
19427,192,2020-05-01 15:00:00,28904146.191589355,5022.25,22630149.1736908,3538.0,15041927.33140564,3635.625,15,Friday,5,2020,12195.875
19428,192,2020-05-01 16:00:00,28909334.941589355,5188.75,22633784.2986908,3635.125,15045241.58140564,3314.25,16,Friday,5,2020,12138.125
19429,192,2020-05-01 17:00:00,28914819.691589355,5484.75,22637244.1736908,3459.875,15048936.45640564,3694.875,17,Friday,5,2020,12639.5
19430,192,2020-05-01 18:00:00,28919960.191589355,5140.5,22640831.2986908,3587.125,15052474.08140564,3537.625,18,Friday,5,2020,12265.25
19431,192,2020-05-01 19:00:00,28925057.691589355,5097.5,22644379.6736908,3548.375,15055954.58140564,3480.5,19,Friday,5,2020,12126.375
19432,192,2020-05-01 20:00:00,28930732.941589355,5675.25,22648040.7986908,3661.125,15059780.58140564,3826.0,20,Friday,5,2020,13162.375
19433,192,2020-05-01 21:00:00,28935467.691589355,4734.75,22651955.6736908,3914.875,15063505.58140564,3725.0,21,Friday,5,2020,12374.625
19434,192,2020-05-01 22:00:00,28939842.191589355,4374.5,22656183.7986908,4228.125,15066958.58140564,3453.0,22,Friday,5,2020,12055.625
19435,192,2020-05-01 23:00:00,28944030.191589355,4188.0,22660219.5486908,4035.75,15070255.58140564,3297.0,23,Friday,5,2020,11520.75
19436,192,2020-06-01 00:00:00,28948399.691589355,4369.5,22664426.1736908,4206.625,15073645.08140564,3389.5,0,Monday,6,2020,11965.625
19437,192,2020-06-01 01:00:00,28952480.941589355,4081.25,22668597.5486908,4171.375,15076979.20640564,3334.125,1,Monday,6,2020,11586.75
19438,192,2020-06-01 02:00:00,28956307.441589355,3826.5,22672508.0486908,3910.5,15080054.20640564,3075.0,2,Monday,6,2020,10812.0
19439,192,2020-06-01 03:00:00,28960813.441589355,4506.0,22676478.0486908,3970.0,15083282.33140564,3228.125,3,Monday,6,2020,11704.125
19440,192,2020-06-01 04:00:00,28965746.941589355,4933.5,22679582.4236908,3104.375,15086665.08140564,3382.75,4,Monday,6,2020,11420.625
19441,192,2020-06-01 05:00:00,28970636.691589355,4889.75,22682644.4236908,3062.0,15089739.08140564,3074.0,5,Monday,6,2020,11025.75
19442,192,2020-06-01 06:00:00,28975827.191589355,5190.5,22686073.6736908,3429.25,15093165.33140564,3426.25,6,Monday,6,2020,12046.0
19443,192,2020-06-01 07:00:00,28980700.691589355,4873.5,22689365.9236908,3292.25,15096449.58140564,3284.25,7,Monday,6,2020,11450.0
19444,192,2020-06-01 08:00:00,28985542.691589355,4842.0,22692618.6736908,3252.75,15099699.95640564,3250.375,8,Monday,6,2020,11345.125
19445,192,2020-06-01 09:00:00,28990644.191589355,5101.5,22695866.6736908,3248.0,15103095.08140564,3395.125,9,Monday,6,2020,11744.625
19446,192,2020-06-01 10:00:00,28995136.191589355,4492.0,22700268.5486908,4401.875,15106400.95640564,3305.875,10,Monday,6,2020,12199.75
19447,192,2020-06-01 11:00:00,28999363.941589355,4227.75,22704306.9236908,4038.375,15109871.95640564,3471.0,11,Monday,6,2020,11737.125
19448,192,2020-06-01 12:00:00,29003606.191589355,4242.25,22708360.2986908,4053.375,15113083.83140564,3211.875,12,Monday,6,2020,11507.5
19449,192,2020-06-01 13:00:00,29007900.441589355,4294.25,22712749.9236908,4389.625,15116664.58140564,3580.75,13,Monday,6,2020,12264.625
19450,192,2020-06-01 14:00:00,29012023.191589355,4122.75,22716690.6736908,3940.75,15119965.20640564,3300.625,14,Monday,6,2020,11364.125
19451,192,2020-06-01 15:00:00,29016334.941589355,4311.75,22720823.6736908,4133.0,15123297.58140564,3332.375,15,Monday,6,2020,11777.125
19452,192,2020-06-01 16:00:00,29021397.441589355,5062.5,22724663.2986908,3839.625,15126869.58140564,3572.0,16,Monday,6,2020,12474.125
19453,192,2020-06-01 17:00:00,29026342.941589355,4945.5,22728057.2986908,3394.0,15130236.45640564,3366.875,17,Monday,6,2020,11706.375
19454,192,2020-06-01 18:00:00,29031530.191589355,5187.25,22731422.5486908,3365.25,15133839.70640564,3603.25,18,Monday,6,2020,12155.75
19455,192,2020-06-01 19:00:00,29036680.691589355,5150.5,22735031.7986908,3609.25,15137384.95640564,3545.25,19,Monday,6,2020,12305.0
19456,192,2020-06-01 20:00:00,29042147.441589355,5466.75,22738624.5486908,3592.75,15141038.33140564,3653.375,20,Monday,6,2020,12712.875
19457,192,2020-06-01 21:00:00,29047298.691589355,5151.25,22742096.0486908,3471.5,15144568.83140564,3530.5,21,Monday,6,2020,12153.25
19458,192,2020-06-01 22:00:00,29052214.941589355,4916.25,22745727.2986908,3631.25,15147881.20640564,3312.375,22,Monday,6,2020,11859.875
19459,192,2020-06-01 23:00:00,29056649.941589355,4435.0,22750143.4236908,4416.125,15151451.58140564,3570.375,23,Monday,6,2020,12421.5
19460,192,2020-07-01 00:00:00,29060840.441589355,4190.5,22754025.1736908,3881.75,15154746.33140564,3294.75,0,Wednesday,7,2020,11367.0
19461,192,2020-07-01 01:00:00,29064893.941589355,4053.5,22758174.4236908,4149.25,15158045.45640564,3299.125,1,Wednesday,7,2020,11501.875
19462,192,2020-07-01 02:00:00,29069074.441589355,4180.5,22762184.0486908,4009.625,15161271.58140564,3226.125,2,Wednesday,7,2020,11416.25
19463,192,2020-07-01 03:00:00,29073173.941589355,4099.5,22766099.4236908,3915.375,15164375.45640564,3103.875,3,Wednesday,7,2020,11118.75
19464,192,2020-07-01 04:00:00,29077240.191589355,4066.25,22770073.4236908,3974.0,15167487.45640564,3112.0,4,Wednesday,7,2020,11152.25
19465,192,2020-07-01 05:00:00,29082178.441589355,4938.25,22773194.4236908,3121.0,15170640.58140564,3153.125,5,Wednesday,7,2020,11212.375
19466,192,2020-07-01 06:00:00,29087133.191589355,4954.75,22776662.5486908,3468.125,15173845.70640564,3205.125,6,Wednesday,7,2020,11628.0
19467,192,2020-07-01 07:00:00,29092138.691589355,5005.5,22779822.6736908,3160.125,15177124.70640564,3279.0,7,Wednesday,7,2020,11444.625
19468,192,2020-07-01 08:00:00,29096590.691589355,4452.0,22782783.7986908,2961.125,15180085.08140564,2960.375,8,Wednesday,7,2020,10373.5
19469,192,2020-07-01 09:00:00,29100974.191589355,4383.5,22785787.2986908,3003.5,15182997.95640564,2912.875,9,Wednesday,7,2020,10299.875
19470,192,2020-07-01 10:00:00,29105925.191589355,4951.0,22789019.2986908,3232.0,15186228.95640564,3231.0,10,Wednesday,7,2020,11414.0
19471,192,2020-07-01 11:00:00,29111019.191589355,5094.0,22792263.4236908,3244.125,15189474.20640564,3245.25,11,Wednesday,7,2020,11583.375
19472,192,2020-07-01 12:00:00,29116132.441589355,5113.25,22795598.2986908,3334.875,15193064.95640564,3590.75,12,Wednesday,7,2020,12038.875
19473,192,2020-07-01 13:00:00,29121191.191589355,5058.75,22799083.0486908,3484.75,15196527.33140564,3462.375,13,Wednesday,7,2020,12005.875
19474,192,2020-07-01 14:00:00,29126236.691589355,5045.5,22802277.7986908,3194.75,15199708.95640564,3181.625,14,Wednesday,7,2020,11421.875
19475,192,2020-07-01 15:00:00,29130905.941589355,4669.25,22806412.9236908,4135.125,15203247.45640564,3538.5,15,Wednesday,7,2020,12342.875
19476,192,2020-07-01 16:00:00,29135333.941589355,4428.0,22810419.2986908,4006.375,15206678.58140564,3431.125,16,Wednesday,7,2020,11865.5
19477,192,2020-07-01 17:00:00,29139676.691589355,4342.75,22814642.0486908,4222.75,15210027.33140564,3348.75,17,Wednesday,7,2020,11914.25
19478,192,2020-07-01 18:00:00,29144020.941589355,4344.25,22818865.2986908,4223.25,15213631.45640564,3604.125,18,Wednesday,7,2020,12171.625
19479,192,2020-07-01 19:00:00,29148678.691589355,4657.75,22823408.4236908,4543.125,15217291.58140564,3660.125,19,Wednesday,7,2020,12861.0
19480,192,2020-07-01 20:00:00,29152986.441589355,4307.75,22827596.0486908,4187.625,15220840.45640564,3548.875,20,Wednesday,7,2020,12044.25
19481,192,2020-07-01 21:00:00,29157642.941589355,4656.5,22831719.6736908,4123.625,15224392.08140564,3551.625,21,Wednesday,7,2020,12331.75
19482,192,2020-07-01 22:00:00,29162908.441589355,5265.5,22835242.2986908,3522.625,15227834.70640564,3442.625,22,Wednesday,7,2020,12230.75
19483,192,2020-07-01 23:00:00,29167935.191589355,5026.75,22838451.2986908,3209.0,15231233.58140564,3398.875,23,Wednesday,7,2020,11634.625
19484,192,2020-08-01 00:00:00,29173010.441589355,5075.25,22841703.7986908,3252.5,15234707.20640564,3473.625,0,Saturday,8,2020,11801.375
19485,192,2020-08-01 01:00:00,29177947.191589355,4936.75,22845149.6736908,3445.875,15238129.20640564,3422.0,1,Saturday,8,2020,11804.625
19486,192,2020-08-01 02:00:00,29182966.691589355,5019.5,22848470.5486908,3320.875,15241153.58140564,3024.375,2,Saturday,8,2020,11364.75
19487,192,2020-08-01 03:00:00,29187993.941589355,5027.25,22851527.1736908,3056.625,15244454.08140564,3300.5,3,Saturday,8,2020,11384.375
19488,192,2020-08-01 04:00:00,29191993.191589355,3999.25,22855429.9236908,3902.75,15247767.08140564,3313.0,4,Saturday,8,2020,11215.0
19489,192,2020-08-01 05:00:00,29196375.941589355,4382.75,22859655.7986908,4225.875,15251058.95640564,3291.875,5,Saturday,8,2020,11900.5
19490,192,2020-08-01 06:00:00,29200397.191589355,4021.25,22863776.9236908,4121.125,15254197.33140564,3138.375,6,Saturday,8,2020,11280.75
19491,192,2020-08-01 07:00:00,29204667.441589355,4270.25,22867877.5486908,4100.625,15257587.20640564,3389.875,7,Saturday,8,2020,11760.75
19492,192,2020-08-01 08:00:00,29209007.941589355,4340.5,22872046.2986908,4168.75,15261097.58140564,3510.375,8,Saturday,8,2020,12019.625
19493,192,2020-08-01 09:00:00,29213255.191589355,4247.25,22876104.2986908,4058.0,15264294.70640564,3197.125,9,Saturday,8,2020,11502.375
19494,192,2020-08-01 10:00:00,29217783.441589355,4528.25,22879878.7986908,3774.5,15267536.83140564,3242.125,10,Saturday,8,2020,11544.875
19495,192,2020-08-01 11:00:00,29223148.691589355,5365.25,22883192.6736908,3313.875,15271132.58140564,3595.75,11,Saturday,8,2020,12274.875
19496,192,2020-08-01 12:00:00,29228188.191589355,5039.5,22886656.0486908,3463.375,15274330.45640564,3197.875,12,Saturday,8,2020,11700.75
19497,192,2020-08-01 13:00:00,29233203.441589355,5015.25,22889825.0486908,3169.0,15277773.33140564,3442.875,13,Saturday,8,2020,11627.125
19498,192,2020-08-01 14:00:00,29238212.691589355,5009.25,22893257.0486908,3432.0,15281187.20640564,3413.875,14,Saturday,8,2020,11855.125
19499,192,2020-08-01 15:00:00,29243525.441589355,5312.75,22896803.5486908,3546.5,15284685.58140564,3498.375,15,Saturday,8,2020,12357.625
19500,192,2020-08-01 16:00:00,29248466.191589355,4940.75,22900437.2986908,3633.75,15288281.58140564,3596.0,16,Saturday,8,2020,12170.5
19501,192,2020-08-01 17:00:00,29252785.441589355,4319.25,22904779.9236908,4342.625,15291586.83140564,3305.25,17,Saturday,8,2020,11967.125
19502,192,2020-08-01 18:00:00,29257448.691589355,4663.25,22909201.7986908,4421.875,15295270.08140564,3683.25,18,Saturday,8,2020,12768.375
19503,192,2020-08-01 19:00:00,29261717.941589355,4269.25,22913354.0486908,4152.25,15299024.33140564,3754.25,19,Saturday,8,2020,12175.75
19504,192,2020-08-01 20:00:00,29266177.691589355,4459.75,22917695.2986908,4341.25,15302577.45640564,3553.125,20,Saturday,8,2020,12354.125
19505,192,2020-08-01 21:00:00,29270723.941589355,4546.25,22922121.0486908,4425.75,15306238.45640564,3661.0,21,Saturday,8,2020,12633.0
19506,192,2020-08-01 22:00:00,29275065.941589355,4342.0,22926147.6736908,4026.625,15309593.08140564,3354.625,22,Saturday,8,2020,11723.25
19507,192,2020-08-01 23:00:00,29280168.691589355,5102.75,22929441.1736908,3293.5,15312861.33140564,3268.25,23,Saturday,8,2020,11664.5
19508,192,2020-09-01 00:00:00,29285332.941589355,5164.25,22932854.5486908,3413.375,15316244.20640564,3382.875,0,Tuesday,9,2020,11960.5
19509,192,2020-09-01 01:00:00,29290218.941589355,4886.0,22936182.4236908,3327.875,15319550.20640564,3306.0,1,Tuesday,9,2020,11519.875
19510,192,2020-09-01 02:00:00,29295105.441589355,4886.5,22939233.4236908,3051.0,15322714.70640564,3164.5,2,Tuesday,9,2020,11102.0
19511,192,2020-09-01 03:00:00,29300022.941589355,4917.5,22942321.1736908,3087.75,15325924.58140564,3209.875,3,Tuesday,9,2020,11215.125
19512,192,2020-09-01 04:00:00,29304978.441589355,4955.5,22945786.5486908,3465.375,15329111.08140564,3186.5,4,Tuesday,9,2020,11607.375
19513,192,2020-09-01 05:00:00,29309353.191589355,4374.75,22949560.0486908,3773.5,15332419.70640564,3308.625,5,Tuesday,9,2020,11456.875
19514,192,2020-09-01 06:00:00,29313362.441589355,4009.25,22953675.9236908,4115.875,15335689.08140564,3269.375,6,Tuesday,9,2020,11394.5
19515,192,2020-09-01 07:00:00,29317764.941589355,4402.5,22957890.6736908,4214.75,15339100.20640564,3411.125,7,Tuesday,9,2020,12028.375
19516,192,2020-09-01 08:00:00,29322050.941589355,4286.0,22961982.5486908,4091.875,15342359.83140564,3259.625,8,Tuesday,9,2020,11637.5
19517,192,2020-09-01 09:00:00,29326026.691589355,3975.75,22966043.5486908,4061.0,15345740.83140564,3381.0,9,Tuesday,9,2020,11417.75
19518,192,2020-09-01 10:00:00,29330608.941589355,4582.25,22970441.2986908,4397.75,15349276.33140564,3535.5,10,Tuesday,9,2020,12515.5
19519,192,2020-09-01 11:00:00,29334994.191589355,4385.25,22974043.2986908,3602.0,15352749.20640564,3472.875,11,Tuesday,9,2020,11460.125
19520,192,2020-09-01 12:00:00,29340055.191589355,5061.0,22977266.9236908,3223.625,15355920.70640564,3171.5,12,Tuesday,9,2020,11456.125
19521,192,2020-09-01 13:00:00,29345096.441589355,5041.25,22980737.4236908,3470.5,15359343.70640564,3423.0,13,Tuesday,9,2020,11934.75
19522,192,2020-09-01 14:00:00,29350460.941589355,5364.5,22984054.5486908,3317.125,15362885.58140564,3541.875,14,Tuesday,9,2020,12223.5
19523,192,2020-09-01 15:00:00,29355471.691589355,5010.75,22987492.9236908,3438.375,15366300.70640564,3415.125,15,Tuesday,9,2020,11864.25
19524,192,2020-09-01 16:00:00,29360469.191589355,4997.5,22990908.9236908,3416.0,15369673.20640564,3372.5,16,Tuesday,9,2020,11786.0
19525,192,2020-09-01 17:00:00,29365803.941589355,5334.75,22994777.2986908,3868.375,15373334.45640564,3661.25,17,Tuesday,9,2020,12864.375
19526,192,2020-09-01 18:00:00,29370068.441589355,4264.5,22998937.4236908,4160.125,15376835.83140564,3501.375,18,Tuesday,9,2020,11926.0
