,num_device,date,en_L1,cons_en_L1,en_L2,cons_en_L2,en_L3,cons_en_L3,hour,day,month,year,cons_glbal
4996,34,2020-10-02 05:00:00,4813384.831581116,656.8828125,12900155.82434845,2422.1875,1163224.6935882568,131.8056640625,5,Friday,10,2020,3210.8759765625
4997,34,2020-10-02 06:00:00,4813937.237831116,552.40625,12902662.91809845,2507.09375,1163224.6935882568,0.0,6,Friday,10,2020,3059.5
4998,34,2020-10-02 07:00:00,4814619.769081116,682.53125,12904906.94934845,2244.03125,1163224.6935882568,0.0,7,Friday,10,2020,2926.5625
4999,34,2020-10-02 08:00:00,4815303.987831116,684.21875,12907434.69934845,2527.75,1163224.6935882568,0.0,8,Friday,10,2020,3211.96875
5000,34,2020-10-02 09:00:00,4815974.800331116,670.8125,12909836.88684845,2402.1875,1163224.6935882568,0.0,9,Friday,10,2020,3073.0
5001,34,2020-10-02 10:00:00,4816656.855018616,682.0546875,12912306.44934845,2469.5625,1163360.4333343506,135.73974609375,10,Friday,10,2020,3287.35693359375
5002,34,2020-10-02 11:00:00,4817353.511268616,696.65625,12914784.54309845,2478.09375,1163360.4333343506,0.0,11,Friday,10,2020,3174.75
5003,34,2020-10-02 12:00:00,4818146.003456116,792.4921875,12917163.66809845,2379.125,1163360.4333343506,0.0,12,Friday,10,2020,3171.6171875
5004,34,2020-10-02 13:00:00,4818822.386268616,676.3828125,12919612.63684845,2448.96875,1163492.3805999756,131.947265625,13,Friday,10,2020,3257.298828125
5005,34,2020-10-02 14:00:00,4819517.550331116,695.1640625,12922045.76184845,2433.125,1163625.1833343506,132.802734375,14,Friday,10,2020,3261.091796875
5006,34,2020-10-02 15:00:00,4820206.144081116,688.59375,12924703.48059845,2657.71875,1163625.1833343506,0.0,15,Friday,10,2020,3346.3125
5007,34,2020-10-02 16:00:00,4820866.917518616,660.7734375,12927016.48059845,2313.0,1163625.1833343506,0.0,16,Friday,10,2020,2973.7734375
5008,34,2020-10-02 17:00:00,4821545.011268616,678.09375,12929475.26184845,2458.78125,1163768.7170257568,143.53369140625,17,Friday,10,2020,3280.40869140625
5009,34,2020-10-02 18:00:00,4822222.612831116,677.6015625,12931913.29309845,2438.03125,1163768.7170257568,0.0,18,Friday,10,2020,3115.6328125
5010,34,2020-10-02 19:00:00,4823054.339393616,831.7265625,12934609.04309845,2695.75,1163768.7170257568,0.0,19,Friday,10,2020,3527.4765625
5011,34,2020-10-02 20:00:00,4823729.370643616,675.03125,12937092.98059845,2483.9375,1163768.7170257568,0.0,20,Friday,10,2020,3158.96875
5012,34,2020-10-02 21:00:00,4824407.417518616,678.046875,12939668.48059845,2575.5,1163768.7170257568,0.0,21,Friday,10,2020,3253.546875
5013,34,2020-10-02 22:00:00,4825084.042518616,676.625,12942039.94934845,2371.46875,1163768.7170257568,0.0,22,Friday,10,2020,3048.09375
